block,start_date,end_date,market_ret,market_vol,market_drawdown,market_abs,market_sq,dispersion,tail_count_8pct,downside_market,BTC_ret,BTC_vol,BTC_downside,ETH_ret,ETH_vol,ETH_downside,SOL_ret,SOL_vol,SOL_downside,BNB_ret,BNB_vol,BNB_downside,AVAX_ret,AVAX_vol,AVAX_downside,next_market_ret,next_block_end_date,next_stress
10,2021-01-01 00:00:00+00:00,2021-01-10 00:00:00+00:00,0.6116188200128592,0.1274834237910088,0.07027328754979889,0.07498347505244687,0.01114426226613836,0.07950251788314502,15.0,0.012659496203573378,0.3009661997569655,0.1447153855369737,0.00929443445276057,0.6457148041594365,0.22023935225565952,0.0033946163139281006,1.0331987514011032,0.4422446463740815,0.027240984603070662,0.1292238627979796,0.09449878715459628,0.006484327126656098,0.8972761956726771,0.3540488663533977,0.016883118521451457,0.14377945253633007,2021-01-20 00:00:00+00:00,0.0
11,2021-01-11 00:00:00+00:00,2021-01-20 00:00:00+00:00,0.14377945253633007,0.15630056829048175,-0.08800117893841508,0.05748782845252043,0.006313242913162764,0.05283670134913323,12.0,0.021367565195363217,-0.08109027141486669,0.15123956090650872,0.023443790501655747,0.07177732158480454,0.21440679199842513,0.023017907823606,0.04691132864504288,0.24366411155917686,0.02721543906239334,-0.008853863504483916,0.163408524151238,0.02052320688744591,0.7658628868973938,0.3436882102388891,0.012637481701715081,0.0005385271826865434,2021-01-30 00:00:00+00:00,0.0
12,2021-01-21 00:00:00+00:00,2021-01-30 00:00:00+00:00,0.0005385271826865434,0.2089908737770168,-0.1517297535883041,0.054282148776078155,0.005538128669999793,0.03223690632131149,15.0,0.025964534042853215,-0.053175307107628744,0.19616288147612507,0.023326673883772388,-0.04724617451653523,0.3028856160466952,0.036834658219238835,0.08319698438806267,0.2991158694934156,0.031250838326169886,0.041784296428056145,0.13087004924934348,0.012101444388114757,-0.04522990228532342,0.19489687744150228,0.026309055396970215,0.779984887271324,2021-02-09 00:00:00+00:00,0.0
13,2021-01-31 00:00:00+00:00,2021-02-09 00:00:00+00:00,0.779984887271324,0.14271486511547107,0.00481954474942059,0.07701018280619673,0.010694965678081599,0.06520772272985204,20.0,0.00835654929894901,0.32898103664521483,0.18138901887029235,0.00630769795639452,0.25981744505691307,0.18179620406832409,0.015553607126594305,0.7711731857657618,0.22226625786337448,0.00971740781363779,1.2096511453474674,0.3302530236989688,0.008292089965409578,1.448317914465167,0.29313295983199683,0.0019119436327088568,0.44614899313342593,2021-02-19 00:00:00+00:00,0.0
14,2021-02-10 00:00:00+00:00,2021-02-19 00:00:00+00:00,0.44614899313342593,0.22686298748827138,0.08004046168554968,0.07382731911313559,0.017800482723200478,0.08133862579290288,14.0,0.01692394205596954,0.19394567979870336,0.12058313150343544,0.007727522366699979,0.10186634985346399,0.07014884645187121,0.0049869550469847646,0.40956696597131437,0.2897686603631236,0.012622936144395469,1.632447988175699,0.5363833196548355,0.010550670145028373,0.05440675475587242,0.5894526946118458,0.04873162657673911,-0.15356147438186973,2021-03-01 00:00:00+00:00,1.0
15,2021-02-20 00:00:00+00:00,2021-03-01 00:00:00+00:00,-0.15356147438186973,0.2401418172372207,-0.25247739261715885,0.07933671473069519,0.010600847074349683,0.056410903408403656,23.0,0.04650007271658362,-0.125250537918274,0.16073989758388488,0.02576135283918628,-0.21456727863760305,0.19450912083605176,0.036874290328269145,0.19197223403287933,0.41987828789143405,0.041166928484709334,-0.30948000666087316,0.4294403699889846,0.07265540857241133,-0.32045294233609056,0.27112829429627255,0.05604238335834202,0.1136472667712356,2021-03-11 00:00:00+00:00,0.0
16,2021-03-02 00:00:00+00:00,2021-03-11 00:00:00+00:00,0.1136472667712356,0.17235696584673668,-0.09246862653853405,0.049431033188180734,0.0049638591608512665,0.03490290157464596,5.0,0.018584750963463667,0.1594496555274325,0.08662922082811365,0.0063411737212977215,0.151649681569628,0.13339132139879017,0.012095363320236353,0.048148970853405526,0.20337477310809995,0.02469433796585192,0.1100165848414365,0.227296510169269,0.01782521315802601,0.058627192685718255,0.34908940341401307,0.03196766665190633,-0.04101707224159046,2021-03-21 00:00:00+00:00,0.0
17,2021-03-12 00:00:00+00:00,2021-03-21 00:00:00+00:00,-0.04101707224159046,0.12319224546420794,-0.07776404854205621,0.037114846890845356,0.0025096020157444484,0.028156568295058155,8.0,0.02026771933519024,-0.013127441813335139,0.10870421232530116,0.013997930681181358,-0.029189352320465267,0.10971136018796304,0.014356037232095442,-0.11422156309911757,0.13156480752008626,0.021482896862780664,-0.0961241481741334,0.1322457354994371,0.02103380158024377,0.03221284719424844,0.25353787216464113,0.03046793031964996,0.07363130994267353,2021-03-31 00:00:00+00:00,0.0
18,2021-03-22 00:00:00+00:00,2021-03-31 00:00:00+00:00,0.07363130994267353,0.13193679944909914,-0.1316942030666194,0.04131602267915567,0.0029116336027943724,0.031308802220810186,8.0,0.016663437307094516,0.01818578003635496,0.10873402512084233,0.011719358052632422,0.06655824546969091,0.13516426797416436,0.013476986479100183,0.3227845822663129,0.19322161409920086,0.013107435576140646,0.12470651243353803,0.17636331083632584,0.015798519997558547,-0.14067221925434914,0.18384779342448,0.029214886430040776,0.2134278492746997,2021-04-10 00:00:00+00:00,0.0
19,2021-04-01 00:00:00+00:00,2021-04-10 00:00:00+00:00,0.2134278492746997,0.07822927405491228,0.018413574584428716,0.04153008606678634,0.0026570591776967204,0.0381424949049982,8.0,0.010845741971936693,0.014691581300682932,0.07425184641180956,0.008828827284505004,0.09951973431449845,0.14401993255763595,0.014002985688300296,0.3596020024371036,0.15795325863167783,0.00821396097536633,0.5177900957807671,0.18928961917384007,0.012095727975485105,0.09841302854548206,0.11600427653796602,0.011087207936026734,0.04940735230184323,2021-04-20 00:00:00+00:00,0.0
20,2021-04-11 00:00:00+00:00,2021-04-20 00:00:00+00:00,0.04940735230184323,0.10452291188205312,-0.008810868049106246,0.05065718033678217,0.004975454536756846,0.05299745409024522,8.0,0.022638954751788783,-0.06060203364425798,0.09724545817132896,0.013899653713397343,0.08091528228288469,0.1426501734634114,0.015763880864137735,0.13802980761571915,0.28993198829135186,0.021639442489530314,0.20457836485155556,0.2516136362497077,0.022719308293749307,-0.1650345649303624,0.24638971350111857,0.039172488398129215,0.15127913347566357,2021-04-30 00:00:00+00:00,0.0
21,2021-04-21 00:00:00+00:00,2021-04-30 00:00:00+00:00,0.15127913347566357,0.1035728142900859,-0.06086243857669238,0.05070643525098166,0.004554083515615816,0.051682058694048696,7.0,0.017997123359436547,0.012415140121396995,0.14295283941666262,0.01665719338010465,0.17907107305006909,0.12483722337333655,0.00801028305292233,0.3035878097361442,0.2563091300738667,0.018754144250710158,0.04648102062490267,0.1692886639231265,0.021725429762297653,0.15088322697648704,0.2858017499442725,0.02483856635114794,0.0660651309679372,2021-05-10 00:00:00+00:00,0.0
22,2021-05-01 00:00:00+00:00,2021-05-10 00:00:00+00:00,0.0660651309679372,0.16563179560783564,-0.014113486667980402,0.04884794672349344,0.004496348755715198,0.037296683483964206,10.0,0.020525459741643024,-0.03972054085011534,0.1213881078811122,0.016478087910725137,0.39000770216388037,0.19559265016367539,0.007036895261389731,-0.017647046273658762,0.20121466933355725,0.025586821728639464,-0.00029668555977646616,0.16498463888654435,0.019780989192397503,0.008705117180026534,0.3020455103086256,0.03374450461506329,-0.33003571319596436,2021-05-20 00:00:00+00:00,1.0
23,2021-05-11 00:00:00+00:00,2021-05-20 00:00:00+00:00,-0.33003571319596436,0.4144465566528659,-0.41283712758541913,0.09688680179134333,0.021163970100155725,0.049227518732125955,21.0,0.06284243398300028,-0.29701308021348616,0.22376415588400084,0.04389635128450475,-0.3629670868350007,0.3874648687582376,0.06567069229522549,-0.16032482325602093,0.5689298327348994,0.055454758129425796,-0.46813524698713727,0.46084986851090054,0.07519108218351356,-0.40287481034408257,0.5154516113720807,0.07399928602233183,-0.2787184836298585,2021-05-30 00:00:00+00:00,1.0
24,2021-05-21 00:00:00+00:00,2021-05-30 00:00:00+00:00,-0.2787184836298585,0.34468232205228133,-0.33567878240353766,0.09635737811314861,0.014414457016198088,0.037633138354705734,24.0,0.06137190016056846,-0.13575074748107296,0.18174209937636673,0.02997762016839083,-0.18375203375508642,0.33137913663345764,0.05140136271470856,-0.43466180783019526,0.47595093656026827,0.08980226901296122,-0.23510262643287483,0.41239538223638145,0.06303532577254396,-0.3922509663453714,0.3703602936577128,0.07264292313423773,0.10665571624455317,2021-06-09 00:00:00+00:00,0.0
25,2021-05-31 00:00:00+00:00,2021-06-09 00:00:00+00:00,0.10665571624455317,0.1860432157813153,0.048742617740403116,0.057465828660859766,0.004633532325334019,0.031150028733530427,14.0,0.0227748679592999,0.03518012774591983,0.16408190702604095,0.01849945981110679,0.07817520172423831,0.1714679570236763,0.018902456097185993,0.4147670562190473,0.25667314247589557,0.02145731784267495,0.12848116615112426,0.20485108845603509,0.02045069891565854,-0.09101760184557806,0.2215517920416819,0.03456440712987323,-0.13364916308225983,2021-06-19 00:00:00+00:00,1.0
26,2021-06-10 00:00:00+00:00,2021-06-19 00:00:00+00:00,-0.13364916308225983,0.12286200166203899,-0.13364916308225983,0.03765515712551688,0.0022241393458709217,0.02010710239474796,5.0,0.02557431854486901,-0.059940340661816305,0.13792556700211642,0.020088589968223224,-0.17889416453431295,0.12611182924569664,0.028139250803385352,-0.1749211135385168,0.1561581740087045,0.027584333641886127,-0.11689458073898262,0.11245787324857201,0.02075257136424895,-0.14453736201645517,0.1702072673068214,0.031306846946601394,-0.08100464437156363,2021-06-29 00:00:00+00:00,1.0
27,2021-06-20 00:00:00+00:00,2021-06-29 00:00:00+00:00,-0.08100464437156363,0.25419837924876726,-0.19861731987974163,0.05934428974369211,0.007185005940741535,0.022289250587343087,13.0,0.03210729992115501,-0.0052350547859150165,0.18166056024746313,0.02178592658771219,-0.028029475659906433,0.230980856774204,0.02723537542541754,-0.09591176215973607,0.336523952328942,0.036581490709305164,-0.13863547235604634,0.2816245833324148,0.0359077391766105,-0.1476360000890391,0.27885529092898254,0.03902596770672968,-0.004883638508528132,2021-07-09 00:00:00+00:00,0.0
28,2021-06-30 00:00:00+00:00,2021-07-09 00:00:00+00:00,-0.004883638508528132,0.1265611484105287,-0.046448027885995224,0.03723702608285953,0.002064253707770654,0.01962706248864837,3.0,0.018455271401194864,-0.062102062694252225,0.08642022084051014,0.01557505524891507,-0.02183600678975295,0.1625775626104612,0.022610172177579546,-0.03188132336522753,0.15857677211276322,0.021355319157735763,0.0472462712841184,0.11357445057901205,0.012886571904717758,0.0372601880802208,0.17411158751657332,0.01984923851702618,-0.16836531725552695,2021-07-19 00:00:00+00:00,1.0
29,2021-07-10 00:00:00+00:00,2021-07-19 00:00:00+00:00,-0.16836531725552695,0.081218225438801,-0.16836531725552695,0.029740120699487404,0.0014115080508062005,0.018747027706822066,3.0,0.023836587149421336,-0.08985936816593454,0.05611385190584508,0.012969656574276022,-0.15713721290122862,0.08397033137085547,0.02199554368333336,-0.27814943591998276,0.16455312774620076,0.041600774366107054,-0.11944074581045827,0.08726429124357223,0.01695827080539205,-0.1933532055260877,0.0823607458990491,0.025658690317998188,0.23547652577258948,2021-07-29 00:00:00+00:00,0.0
30,2021-07-20 00:00:00+00:00,2021-07-29 00:00:00+00:00,0.23547652577258948,0.10470642856154708,-0.04198221208519137,0.031350789090527895,0.0019723052706475796,0.017957343309028383,4.0,0.004724475958590952,0.28742762466534466,0.0971270020440892,0.0034693649495146418,0.2988040098987592,0.10565960645037516,0.0018143175687964862,0.25441810634197637,0.16723997872131569,0.006938274353259111,0.1215335714226824,0.11931951756538432,0.005910193482614812,0.21241014343062714,0.10180576272070914,0.005490229438769712,0.15662998704792352,2021-08-08 00:00:00+00:00,0.0
31,2021-07-30 00:00:00+00:00,2021-08-08 00:00:00+00:00,0.15662998704792352,0.10900669433789671,0.022735246875069004,0.038233760972212566,0.002072318600390919,0.023456639276349275,4.0,0.011492242977727996,0.08792959658692756,0.10608954336173182,0.011716380799252057,0.2501628074538278,0.13107140799086428,0.00863886900930062,0.18578550412949935,0.1745260771702143,0.015101997017593538,0.07466444134898387,0.07649703561033451,0.0069167500611900575,0.1759319467258995,0.15942605280448438,0.015087218001303703,0.3461251125273672,2021-08-18 00:00:00+00:00,0.0
32,2021-08-09 00:00:00+00:00,2021-08-18 00:00:00+00:00,0.3461251125273672,0.09672153666244847,0.05032789377822633,0.045195503037998325,0.0049237209295822605,0.042810048509013446,9.0,0.007286151268763588,0.015495577777018932,0.10343941031481249,0.010806077411746707,-0.007025690390913608,0.1272595203050255,0.015442395641933438,0.8547494606779813,0.20998005268681905,0.002805922280701534,0.15236457954548666,0.09846992799711116,0.006696924790787229,0.9188413408721323,0.26534581505305355,0.0006794362186490321,0.2476299323130855,2021-08-28 00:00:00+00:00,0.0
33,2021-08-19 00:00:00+00:00,2021-08-28 00:00:00+00:00,0.2476299323130855,0.13690097751075903,0.04155437853834054,0.054983723798008116,0.006007286714794124,0.05398552751324216,10.0,0.01585408141423212,0.08762160025515087,0.10260655327050548,0.009558141122475128,0.069622422543,0.10948180899056947,0.011648480158196684,0.29176293852676594,0.21115615419751882,0.01473109885008217,0.2079432350893673,0.16976748259719793,0.01384613805271595,0.5296636405457442,0.4055746521936942,0.029486548887690665,0.02360373311593089,2021-09-07 00:00:00+00:00,0.0
34,2021-08-29 00:00:00+00:00,2021-09-07 00:00:00+00:00,0.02360373311593089,0.14809644872953565,-0.030758369703318578,0.0510230819509508,0.0054551227109106044,0.049427149001966646,11.0,0.023770839945284977,-0.050777057065815256,0.13429818935454912,0.01582559887643189,0.03941144315238243,0.18827978111723362,0.01706096825855994,0.7277488445525051,0.24028272248994131,0.009175339167196216,-0.15518713769510994,0.18009218369286958,0.02534645204403647,-0.2814929568571283,0.28944727621950833,0.05144584138020036,0.08437186375650785,2021-09-17 00:00:00+00:00,0.0
35,2021-09-08 00:00:00+00:00,2021-09-17 00:00:00+00:00,0.08437186375650785,0.07945497044833752,0.012752605013620855,0.04270949012997358,0.0034294176297938,0.048116391196529926,7.0,0.01712959164669707,0.006655509511626745,0.07276391685551424,0.00924665510568321,-0.017756671790689404,0.1239386751116487,0.01830723102183853,-0.15760277065423034,0.13207469137119598,0.025800773297637126,-0.033958737116319804,0.10132663943263999,0.015843103002292656,0.7480486711619612,0.2874887375443262,0.016450195806033817,-0.1316886999122474,2021-09-27 00:00:00+00:00,1.0
36,2021-09-18 00:00:00+00:00,2021-09-27 00:00:00+00:00,-0.1316886999122474,0.20873150975757887,-0.1687776927332526,0.05448476248419949,0.0057133162123137625,0.030833596212954402,11.0,0.03316575953868574,-0.11845849708591538,0.13993648353562138,0.02441246465046536,-0.15707788124757271,0.19549983121090342,0.033756987127362414,-0.11615254509214112,0.29897986662670234,0.040861289550572,-0.1887489351431132,0.1709138950571076,0.030977691280451136,-0.10059222465883944,0.3178803770734583,0.035820365084577775,0.1574182263678492,2021-10-07 00:00:00+00:00,0.0
37,2021-09-28 00:00:00+00:00,2021-10-07 00:00:00+00:00,0.1574182263678492,0.10584726589808657,-0.03658170457647858,0.03586567605896532,0.0021754004094390635,0.025699311449257762,5.0,0.010296335792732415,0.2631892235692119,0.1237711559523228,0.006557923872208526,0.21645531551274844,0.11193776449299186,0.005136047188068283,0.11534997280122461,0.16815329011693836,0.014797707268309068,0.2936105755416265,0.12055222852022572,0.0033703447756518123,-0.08166138133518286,0.13692829095820075,0.02161965585942438,0.04268257850421686,2021-10-17 00:00:00+00:00,0.0
38,2021-10-08 00:00:00+00:00,2021-10-17 00:00:00+00:00,0.04268257850421686,0.06671714384220306,-0.04875429714881485,0.02592373727875202,0.001122501250544246,0.0240896124213872,1.0,0.010755369637271172,0.13860268589382763,0.08893901661640934,0.00446315813486482,0.06816716522982302,0.085487135042923,0.0077318171910050635,0.02920520170058638,0.130854419831127,0.015655259028960967,0.06677055008439359,0.11421531335599346,0.01066228864510128,-0.09176567845784789,0.08333540159166822,0.015264325186423733,0.02531349701743335,2021-10-27 00:00:00+00:00,0.0
39,2021-10-18 00:00:00+00:00,2021-10-27 00:00:00+00:00,0.02531349701743335,0.10672655571723105,-0.003955662468989707,0.03517533035951466,0.0019307054001030937,0.025362003448393018,2.0,0.016049517311265884,-0.05574654357657338,0.10188495975641317,0.01678802840140179,0.012017381629354507,0.12235053553157568,0.01671933966120598,0.13370253219781425,0.17737068515382,0.01555614550707709,-0.052533670788717846,0.10388935196000357,0.016074119915170472,0.08291367177933107,0.15974501077861614,0.015109953071474091,0.24557553988693925,2021-11-06 00:00:00+00:00,0.0
40,2021-10-28 00:00:00+00:00,2021-11-06 00:00:00+00:00,0.24557553988693925,0.08245880093619211,0.06371826703142203,0.035204847569708486,0.0020956365358529424,0.027803517898867702,6.0,0.006334572627667186,0.05008189663865581,0.06401046781871496,0.005858057944000983,0.14448240509358734,0.10778206242774463,0.005870015601856871,0.37956172242097375,0.14381819006749175,0.0069368081049653975,0.40311064934514884,0.1206827183872858,0.0028019556468152906,0.26144235442317054,0.14765618654390794,0.010206025840697385,-0.028295962284364262,2021-11-16 00:00:00+00:00,0.0
41,2021-11-07 00:00:00+00:00,2021-11-16 00:00:00+00:00,-0.028295962284364262,0.09268511390559837,-0.028295962284364262,0.0303475922575835,0.0016949406902602598,0.023293407340015785,4.0,0.016392015143337168,-0.028179119788783846,0.10328803223764853,0.013873554099746421,-0.07308800186407327,0.09816621242160639,0.015217497683517855,-0.15854652980889739,0.10631221230606912,0.02224031242823852,-0.08170145104168547,0.09811513645502669,0.016486027914113334,0.2200048134691308,0.18669958379056326,0.014142683591069715,-0.05746249737068587,2021-11-26 00:00:00+00:00,0.0
